SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@DurationSet1;@DurationSet2;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;total_A;total_B;Team1;Team2
27;8;3;41;1;1;0;4;25.0;23.0;21.0;16.0;1320.0;960.0;16.6;0.0;14.1;0.0;34.9;30.0;0;2;0;X. Y. Xia/M.M. Lin;Nuss/Brasher
30;5;4;44;1;1;0;3;25.0;23.0;21.0;16.0;1320.0;960.0;16.6;0.0;14.1;0.0;34.9;27.0;1;2;0;Nuss/Brasher;X. Y. Xia/M.M. Lin
17;4;1;26;2;2;0;10;15.0;21.0;9.0;21.0;1080.0;780.0;16.6;0.0;14.1;0.0;34.9;24.0;0;0;2;Naraphornrapat/Worapeerachayakorn;Hughes/Cheng
24;0;10;40;1;1;0;1;15.0;21.0;9.0;21.0;1080.0;780.0;16.6;0.0;14.1;0.0;34.9;17.0;1;0;2;Hughes/Cheng;Naraphornrapat/Worapeerachayakorn
28;2;3;42;0;0;0;4;15.0;21.0;25.0;27.0;1080.0;1620.0;12.9;0.0;9.3;0.0;14.0;29.0;0;0;2;Clancy/Mariafe;Flint/Scoles
29;5;4;46;3;3;0;3;15.0;21.0;25.0;27.0;1080.0;1620.0;12.9;0.0;9.3;0.0;14.0;31.0;1;0;2;Flint/Scoles;Clancy/Mariafe
48;11;3;75;1;1;0;3;18.0;21.0;15.0;21.0;1020.0;900.0;13.2;0.0;8.4;0.0;15.8;23.0;0;0;2;Hughes/Cheng;Nuss/Brasher
35;8;5;51;2;2;0;4;14.0;21.0;21.0;19.0;1020.0;1320.0;17.5;0.0;4.0;0.0;13.7;26.0;1;2;1;Clancy/Mariafe;Nuss/Brasher
26;3;4;52;6;6;0;5;14.0;21.0;21.0;19.0;1020.0;1320.0;17.5;0.0;4.0;0.0;13.7;35.0;0;2;1;Nuss/Brasher;Clancy/Mariafe
43;4;4;70;7;7;0;4;17.0;21.0;11.0;21.0;1020.0;900.0;14.1;0.0;6.9;0.0;10.1;24.0;0;0;2;Hughes/Cheng;Flint/Scoles
35;7;1;51;6;6;0;1;16.0;21.0;21.0;16.0;1080.0;1020.0;14.5;0.1;10.7;0.1;25.9;35.0;1;2;1;McHugh/Burnett;Métral/Haussener
31;6;1;51;3;3;0;1;16.0;21.0;21.0;16.0;1080.0;1020.0;14.5;0.1;10.7;0.1;25.9;31.0;0;2;1;Métral/Haussener;McHugh/Burnett
20;8;1;31;0;0;0;2;21.0;14.0;21.0;16.0;900.0;960.0;14.5;0.1;10.7;0.1;25.9;22.0;0;2;0;Seiser/Kindl;Lotman/Evans
21;5;2;41;5;5;0;1;21.0;14.0;21.0;16.0;900.0;960.0;14.5;0.1;10.7;0.1;25.9;20.0;1;2;0;Lotman/Evans;Seiser/Kindl
35;5;2;56;8;8;0;2;13.0;21.0;21.0;18.0;780.0;1020.0;14.6;0.1;15.2;0.1;33.8;39.0;1;1;2;Aye, C./Aye, Q.;Krattiger/Breer
37;8;2;53;3;3;0;2;13.0;21.0;21.0;18.0;780.0;1020.0;14.6;0.1;15.2;0.1;33.8;35.0;0;1;2;Krattiger/Breer;Aye, C./Aye, Q.
34;5;1;49;2;2;0;3;14.0;21.0;21.0;16.0;960.0;1020.0;14.6;0.1;15.2;0.1;33.8;35.0;1;2;1;Hodges/Schubert;Elazar/Ohana
29;5;3;49;5;5;0;1;14.0;21.0;21.0;16.0;960.0;1020.0;14.6;0.1;15.2;0.1;33.8;30.0;0;2;1;Elazar/Ohana;Hodges/Schubert
21;4;1;42;10;10;0;0;19.0;21.0;19.0;21.0;1080.0;1020.0;13.7;0.0;17.5;0.0;39.2;28.0;1;0;2;Carracher/Nicolaidis;Berntsen/Mol, H.
27;6;0;38;3;3;0;1;19.0;21.0;19.0;21.0;1080.0;1020.0;13.7;0.0;17.5;0.0;39.2;22.0;0;0;2;Berntsen/Mol, H.;Carracher/Nicolaidis
25;5;0;36;0;0;0;1;21.0;18.0;21.0;16.0;1080.0;900.0;13.7;0.0;17.5;0.0;39.2;24.0;0;2;0;Bello, Ja./Bello, Jo.;Krou/Gauthier-Rat
23;4;1;40;6;6;0;0;21.0;18.0;21.0;16.0;1080.0;900.0;13.7;0.0;17.5;0.0;39.2;27.0;1;2;0;Krou/Gauthier-Rat;Bello, Ja./Bello, Jo.
37;8;3;52;3;3;0;3;21.0;15.0;20.0;22.0;900.0;1140.0;15.3;0.0;8.9;0.0;27.4;41.0;0;2;1;Huerta P./Huerta A.;Lupo/Rossi
40;5;3;58;2;2;0;3;21.0;15.0;20.0;22.0;900.0;1140.0;15.3;0.0;8.9;0.0;27.4;38.0;1;2;1;Lupo/Rossi;Huerta P./Huerta A.
26;6;2;35;2;2;0;3;21.0;18.0;21.0;16.0;1140.0;1020.0;15.3;0.0;8.9;0.0;27.4;26.0;0;2;0;Lyneel/Bassereau;Carambula/Ranghieri
25;3;3;41;5;5;0;2;21.0;18.0;21.0;16.0;1140.0;1020.0;15.3;0.0;8.9;0.0;27.4;25.0;1;2;0;Carambula/Ranghieri;Lyneel/Bassereau
24;4;2;41;3;3;0;3;22.0;20.0;21.0;15.0;1200.0;960.0;13.1;0.0;16.8;0.0;33.5;23.0;1;2;0;McHugh/Burnett;Lotman/Evans
23;4;3;37;3;3;0;2;22.0;20.0;21.0;15.0;1200.0;960.0;13.1;0.0;16.8;0.0;33.5;25.0;0;2;0;Lotman/Evans;McHugh/Burnett
28;1;1;40;1;1;0;0;17.0;21.0;19.0;21.0;1020.0;1140.0;13.1;0.0;16.8;0.0;33.5;31.0;1;0;2;Seiser/Kindl;Métral/Haussener
27;5;1;38;0;0;0;0;17.0;21.0;19.0;21.0;1020.0;1140.0;13.1;0.0;16.8;0.0;33.5;29.0;0;0;2;Métral/Haussener;Seiser/Kindl
37;6;2;53;6;6;0;1;21.0;19.0;18.0;21.0;1140.0;1140.0;14.4;0.2;12.6;0.2;33.8;32.0;1;1;2;Hodges/Schubert;Krattiger/Breer
32;4;1;54;7;7;0;2;21.0;19.0;18.0;21.0;1140.0;1140.0;14.4;0.2;12.6;0.2;33.8;37.0;0;1;2;Krattiger/Breer;Hodges/Schubert
26;6;1;39;5;5;0;2;22.0;24.0;16.0;21.0;1320.0;1080.0;14.4;0.2;12.6;0.2;33.8;28.0;0;0;2;Aye, C./Aye, Q.;Elazar/Ohana
28;2;2;44;4;4;0;1;22.0;24.0;16.0;21.0;1320.0;1080.0;14.4;0.2;12.6;0.2;33.8;28.0;1;0;2;Elazar/Ohana;Aye, C./Aye, Q.
39;5;0;54;8;8;0;2;17.0;21.0;21.0;18.0;960.0;1080.0;14.4;0.2;12.9;0.2;29.5;39.0;1;1;2;Krou/Gauthier-Rat;Berntsen/Mol, H.
35;3;2;51;5;5;0;0;17.0;21.0;21.0;18.0;960.0;1080.0;14.4;0.2;12.9;0.2;29.5;36.0;0;1;2;Berntsen/Mol, H.;Krou/Gauthier-Rat
32;8;3;51;4;4;0;2;21.0;18.0;20.0;22.0;1080.0;1200.0;14.4;0.2;12.9;0.2;29.5;33.0;0;1;2;Carracher/Nicolaidis;Bello, Ja./Bello, Jo.
31;6;2;55;6;6;0;3;21.0;18.0;20.0;22.0;1080.0;1200.0;14.4;0.2;12.9;0.2;29.5;32.0;1;1;2;Bello, Ja./Bello, Jo.;Carracher/Nicolaidis
35;5;3;66;10;10;0;3;14.0;21.0;10.0;21.0;960.0;780.0;14.8;0.0;15.5;0.0;34.2;19.0;0;0;2;Carambula/Ranghieri;Lupo/Rossi
27;2;1;41;3;3;0;1;22.0;24.0;18.0;21.0;1260.0;1140.0;14.8;0.0;15.5;0.0;34.2;29.0;0;0;2;Huerta P./Huerta A.;Lyneel/Bassereau
26;7;1;44;9;9;0;1;22.0;24.0;18.0;21.0;1260.0;1140.0;14.8;0.0;15.5;0.0;34.2;26.0;1;0;2;Lyneel/Bassereau;Huerta P./Huerta A.
23;5;3;42;6;6;0;0;16.0;21.0;19.0;21.0;1020.0;1200.0;15.2;0.1;15.5;0.1;36.4;29.0;1;0;2;Métral/Haussener;Lotman/Evans
29;3;0;35;1;1;0;3;16.0;21.0;19.0;21.0;1020.0;1200.0;15.2;0.1;15.5;0.1;36.4;23.0;0;0;2;Lotman/Evans;Métral/Haussener
27;6;0;42;2;2;0;2;21.0;15.0;22.0;20.0;960.0;1200.0;15.2;0.1;15.5;0.1;36.4;27.0;1;2;0;McHugh/Burnett;Seiser/Kindl
22;10;2;36;1;1;0;0;21.0;15.0;22.0;20.0;960.0;1200.0;15.2;0.1;15.5;0.1;36.4;24.0;0;2;0;Seiser/Kindl;McHugh/Burnett
25;6;1;37;1;1;0;3;18.0;21.0;18.0;21.0;1020.0;1020.0;13.3;0.0;14.5;0.0;38.2;22.0;0;0;2;Hodges/Schubert;Aye, C./Aye, Q.
22;4;3;41;7;7;0;1;18.0;21.0;18.0;21.0;1020.0;1020.0;13.3;0.0;14.5;0.0;38.2;25.0;1;0;2;Aye, C./Aye, Q.;Hodges/Schubert
21;3;0;29;1;1;0;3;21.0;17.0;21.0;11.0;960.0;1080.0;13.3;0.0;14.5;0.0;38.2;28.0;0;2;0;Elazar/Ohana;Krattiger/Breer
25;1;3;41;2;2;0;0;21.0;17.0;21.0;11.0;960.0;1080.0;13.3;0.0;14.5;0.0;38.2;23.0;1;2;0;Krattiger/Breer;Elazar/Ohana
20;3;3;33;1;1;0;3;21.0;14.0;21.0;17.0;900.0;1320.0;12.9;0.0;13.5;0.0;28.8;20.0;0;2;0;Carracher/Nicolaidis;Krou/Gauthier-Rat
26;4;3;40;4;4;0;3;21.0;14.0;21.0;17.0;900.0;1320.0;12.9;0.0;13.5;0.0;28.8;27.0;1;2;0;Krou/Gauthier-Rat;Carracher/Nicolaidis
23;2;0;35;4;4;0;1;21.0;17.0;21.0;17.0;1020.0;1140.0;12.9;0.0;13.5;0.0;28.8;24.0;0;2;0;Bello, Ja./Bello, Jo.;Berntsen/Mol, H.
24;3;1;41;3;3;0;0;21.0;17.0;21.0;17.0;1020.0;1140.0;12.9;0.0;13.5;0.0;28.8;26.0;1;2;0;Berntsen/Mol, H.;Bello, Ja./Bello, Jo.
18;6;2;32;3;3;0;3;21.0;14.0;21.0;19.0;900.0;1080.0;15.2;0.0;16.6;0.0;38.2;13.0;0;2;0;Huerta P./Huerta A.;Carambula/Ranghieri
21;5;3;42;3;3;0;2;21.0;14.0;21.0;19.0;900.0;1080.0;15.2;0.0;16.6;0.0;38.2;23.0;1;2;0;Carambula/Ranghieri;Huerta P./Huerta A.
24;5;2;35;2;2;0;1;21.0;17.0;21.0;17.0;1020.0;1020.0;15.2;0.0;16.6;0.0;38.2;24.0;0;2;0;Lyneel/Bassereau;Lupo/Rossi
22;1;1;41;9;9;0;2;21.0;17.0;21.0;17.0;1020.0;1020.0;15.2;0.0;16.6;0.0;38.2;23.0;1;2;0;Lupo/Rossi;Lyneel/Bassereau
46;13;5;83;11;11;0;5;18.0;21.0;21.0;23.0;1080.0;1260.0;16.9;0.0;13.8;0.0;34.2;22.0;0;0;2;Hodges/Schubert;McHugh/Burnett
22;4;3;41;7;7;0;2;15.0;21.0;17.0;21.0;1140.0;1020.0;16.9;0.0;13.8;0.0;34.2;23.0;1;0;2;Carambula/Ranghieri;Berntsen/Mol, H.
21;3;2;33;4;4;0;3;15.0;21.0;17.0;21.0;1140.0;1020.0;16.9;0.0;13.8;0.0;34.2;21.0;0;0;2;Berntsen/Mol, H.;Carambula/Ranghieri
35;4;2;43;3;3;0;0;23.0;21.0;21.0;16.0;1140.0;1080.0;17.0;0.0;13.0;0.0;32.8;28.0;1;2;0;Krou/Gauthier-Rat;Lupo/Rossi
28;3;0;38;4;4;0;2;23.0;21.0;21.0;16.0;1140.0;1080.0;17.0;0.0;13.0;0.0;32.8;35.0;0;2;0;Lupo/Rossi;Krou/Gauthier-Rat
27;3;0;38;2;2;0;2;21.0;17.0;22.0;20.0;1020.0;1200.0;17.0;0.0;13.0;0.0;32.8;30.0;0;2;0;Aye, C./Aye, Q.;Lotman/Evans
29;2;2;42;5;5;0;0;21.0;17.0;22.0;20.0;1020.0;1200.0;17.0;0.0;13.0;0.0;32.8;29.0;1;2;0;Lotman/Evans;Aye, C./Aye, Q.
37;6;2;61;7;7;0;4;19.0;21.0;21.0;18.0;1140.0;1080.0;13.3;0.0;8.4;0.0;14.4;37.0;1;2;1;Hodges/Schubert;Carambula/Ranghieri
38;14;4;58;6;6;0;2;19.0;21.0;21.0;18.0;1140.0;1080.0;13.3;0.0;8.4;0.0;14.4;38.0;0;2;1;Carambula/Ranghieri;Hodges/Schubert
32;1;3;50;4;4;0;2;21.0;16.0;30.0;28.0;900.0;1560.0;14.5;0.0;7.3;0.0;24.1;32.0;1;2;0;Krou/Gauthier-Rat;Lotman/Evans
33;5;2;45;6;6;0;3;21.0;16.0;30.0;28.0;900.0;1560.0;14.5;0.0;7.3;0.0;24.1;33.0;0;2;0;Lotman/Evans;Krou/Gauthier-Rat
19;1;1;41;8;8;0;3;21.0;15.0;21.0;16.0;1080.0;900.0;19.0;0.0;5.4;0.0;16.9;25.0;1;2;0;Carambula/Ranghieri;Lotman/Evans
24;4;3;32;1;1;0;1;21.0;15.0;21.0;16.0;1080.0;900.0;19.0;0.0;5.4;0.0;16.9;19.0;0;2;0;Lotman/Evans;Carambula/Ranghieri
25;2;2;42;0;0;0;0;20.0;22.0;21.0;23.0;1080.0;1140.0;14.7;0.0;6.2;0.0;6.8;27.0;0;0;2;Hodges/Schubert;Krou/Gauthier-Rat
28;6;0;44;4;4;0;2;20.0;22.0;21.0;23.0;1080.0;1140.0;14.7;0.0;6.2;0.0;6.8;29.0;1;0;2;Krou/Gauthier-Rat;Hodges/Schubert
10;4;2;20;0;0;0;5;21.0;9.0;21.0;10.0;780.0;840.0;16.2;0.2;8.6;0.2;22.7;10.0;0;2;0;Dunn/Furlan;Hughes/Cheng
20;5;5;41;1;1;0;2;21.0;9.0;21.0;10.0;780.0;840.0;16.2;0.2;8.6;0.2;22.7;20.0;1;2;0;Hughes/Cheng;Dunn/Furlan
25;1;4;42;1;1;0;0;21.0;11.0;21.0;17.0;720.0;840.0;14.9;0.3;7.3;0.3;18.7;20.0;1;2;0;Ren/Non;Lawac/Toko
20;4;0;28;1;1;0;4;21.0;11.0;21.0;17.0;720.0;840.0;14.9;0.3;7.3;0.3;18.7;25.0;0;2;0;Lawac/Toko;Ren/Non
17;3;2;29;0;0;0;6;21.0;16.0;21.0;11.0;1020.0;840.0;14.4;0.1;8.1;0.1;24.8;23.0;0;2;0;Fejes/Ingram;Stockman/Kraft
21;5;6;40;3;3;0;2;21.0;16.0;21.0;11.0;1020.0;840.0;14.4;0.1;8.1;0.1;24.8;18.0;1;2;0;Stockman/Kraft;Fejes/Ingram
25;3;2;42;3;3;0;2;14.0;21.0;16.0;21.0;1020.0;1140.0;14.4;0.1;8.1;0.1;24.8;25.0;1;0;2;Grozer/Slukova;Sliwka/Wachowicz
21;5;2;30;1;1;0;2;14.0;21.0;16.0;21.0;1020.0;1140.0;14.4;0.1;8.1;0.1;24.8;23.0;0;0;2;Sliwka/Wachowicz;Grozer/Slukova
31;5;3;40;0;0;0;2;21.0;16.0;21.0;17.0;960.0;1020.0;14.4;0.1;8.1;0.1;24.8;31.0;1;2;0;X. Y. Xia/M.M. Lin;Urata/Miharu
23;4;2;35;1;1;0;3;21.0;16.0;21.0;17.0;960.0;1020.0;14.4;0.1;8.1;0.1;24.8;23.0;0;2;0;Urata/Miharu;X. Y. Xia/M.M. Lin
14;2;3;23;2;2;0;3;21.0;17.0;21.0;12.0;1020.0;840.0;14.6;0.5;7.4;0.5;19.1;7.0;1;2;0;Yuan Lvwen/J. Dong;Radarong/Charanrutwadee
9;1;3;18;1;1;0;3;21.0;17.0;21.0;12.0;1020.0;840.0;14.6;0.5;7.4;0.5;19.1;9.0;0;2;0;Radarong/Charanrutwadee;Yuan Lvwen/J. Dong
18;4;0;26;0;0;0;4;21.0;8.0;21.0;16.0;900.0;1140.0;14.9;0.3;7.3;0.3;18.7;27.0;0;2;0;Habaguchi/Maruyama;Kotnik/Lovsin, T.
25;2;4;40;3;3;0;0;21.0;8.0;21.0;16.0;900.0;1140.0;14.9;0.3;7.3;0.3;18.7;18.0;1;2;0;Kotnik/Lovsin, T.;Habaguchi/Maruyama
28;1;2;41;3;3;0;3;19.0;21.0;19.0;21.0;1320.0;1260.0;14.9;0.3;7.3;0.3;18.7;30.0;1;0;2;Johnson/Fleming;Zhu Lingdi/Wang
26;3;3;39;4;4;0;2;19.0;21.0;19.0;21.0;1320.0;1260.0;14.9;0.3;7.3;0.3;18.7;27.0;0;0;2;Zhu Lingdi/Wang;Johnson/Fleming
27;3;3;35;0;0;0;3;21.0;18.0;21.0;17.0;1200.0;1020.0;14.6;0.5;7.4;0.5;19.1;28.0;0;2;0;Kendall/Bettenay;Akiko/Yurika
27;2;3;42;1;1;0;3;21.0;18.0;21.0;17.0;1200.0;1020.0;14.6;0.5;7.4;0.5;19.1;28.0;1;2;0;Akiko/Yurika;Kendall/Bettenay
14;4;2;27;0;0;0;2;21.0;8.0;21.0;17.0;900.0;1140.0;14.6;0.5;7.4;0.5;19.1;23.0;0;2;0;Sakurako/Murakami;Zeimann/Polley
22;5;2;40;6;6;0;2;21.0;8.0;21.0;17.0;900.0;1140.0;14.6;0.5;7.4;0.5;19.1;14.0;1;2;0;Zeimann/Polley;Sakurako/Murakami
33;5;0;40;3;3;0;2;21.0;19.0;21.0;19.0;1140.0;1140.0;16.2;0.2;8.6;0.2;22.7;22.0;1;2;0;Stevens/Laird;Motomura/Sakai
20;3;2;40;2;2;0;0;21.0;19.0;21.0;19.0;1140.0;1140.0;16.2;0.2;8.6;0.2;22.7;34.0;0;2;0;Motomura/Sakai;Stevens/Laird
19;2;0;29;3;3;0;3;21.0;10.0;21.0;17.0;840.0;1080.0;16.2;0.2;8.6;0.2;22.7;19.0;0;2;0;Harnett/Bélanger;J. J. Zeng/Wang X. X.
23;3;3;40;8;8;0;0;21.0;10.0;21.0;17.0;840.0;1080.0;16.2;0.2;8.6;0.2;22.7;26.0;1;2;0;J. J. Zeng/Wang X. X.;Harnett/Bélanger
18;2;1;24;0;0;0;6;21.0;12.0;21.0;11.0;660.0;660.0;11.1;0.0;9.3;0.0;20.5;29.0;0;2;0;Ren/Non;Hughes/Cheng
28;4;6;41;2;2;0;1;21.0;12.0;21.0;11.0;660.0;660.0;11.1;0.0;9.3;0.0;20.5;18.0;1;2;0;Hughes/Cheng;Ren/Non
19;6;7;42;1;1;0;2;21.0;16.0;21.0;15.0;840.0;840.0;11.1;0.0;9.3;0.0;20.5;19.0;1;2;0;Dunn/Furlan;Lawac/Toko
19;5;2;31;0;0;0;5;21.0;16.0;21.0;15.0;840.0;840.0;11.1;0.0;9.3;0.0;20.5;21.0;0;2;0;Lawac/Toko;Dunn/Furlan
23;3;5;42;4;4;0;0;16.0;21.0;13.0;21.0;1020.0;960.0;13.8;0.0;12.3;0.0;22.7;19.0;1;0;2;Grozer/Slukova;Stockman/Kraft
18;5;0;29;3;3;0;5;16.0;21.0;13.0;21.0;1020.0;960.0;13.8;0.0;12.3;0.0;22.7;23.0;0;0;2;Stockman/Kraft;Grozer/Slukova
19;2;1;31;1;1;0;4;12.0;21.0;17.0;21.0;900.0;1020.0;13.8;0.0;12.3;0.0;22.7;26.0;0;0;2;Fejes/Ingram;Sliwka/Wachowicz
24;5;4;40;1;1;0;1;12.0;21.0;17.0;21.0;900.0;1020.0;13.8;0.0;12.3;0.0;22.7;19.0;1;0;2;Sliwka/Wachowicz;Fejes/Ingram
0;2;0;3;0;0;0;0;21.0;15.0;21.0;8.0;900.0;780.0;13.8;0.0;12.3;0.0;22.7;0.0;0;2;0;Yuan Lvwen/J. Dong;X. Y. Xia/M.M. Lin
36;6;2;55;0;0;0;1;21.0;14.0;17.0;21.0;1020.0;1080.0;12.4;0.0;11.5;0.0;23.4;39.0;0;1;2;Urata/Miharu;Radarong/Charanrutwadee
34;6;2;50;1;1;0;2;21.0;14.0;17.0;21.0;1020.0;1080.0;12.4;0.0;11.5;0.0;23.4;39.0;1;1;2;Radarong/Charanrutwadee;Urata/Miharu
20;3;4;31;2;2;0;7;21.0;17.0;21.0;14.0;1020.0;1020.0;12.4;0.0;11.5;0.0;23.4;21.0;0;2;0;Johnson/Fleming;Kotnik/Lovsin, T.
23;3;7;42;5;5;0;4;21.0;17.0;21.0;14.0;1020.0;1020.0;12.4;0.0;11.5;0.0;23.4;26.0;1;2;0;Kotnik/Lovsin, T.;Johnson/Fleming
28;6;2;40;3;4;0;0;15.0;21.0;11.0;21.0;1020.0;960.0;11.6;0.0;11.4;0.0;20.5;17.0;1;0;2;Zhu Lingdi/Wang;Habaguchi/Maruyama
16;5;1;28;0;0;0;0;15.0;21.0;11.0;21.0;1020.0;960.0;11.6;0.0;11.4;0.0;20.5;32.0;0;0;2;Habaguchi/Maruyama;Zhu Lingdi/Wang
22;4;1;30;0;0;0;6;10.0;21.0;19.0;21.0;960.0;1200.0;12.4;0.0;11.5;0.0;23.4;23.0;0;0;2;Akiko/Yurika;Zeimann/Polley
23;4;6;41;1;1;0;1;10.0;21.0;19.0;21.0;960.0;1200.0;12.4;0.0;11.5;0.0;23.4;23.0;1;0;2;Zeimann/Polley;Akiko/Yurika
22;7;4;40;2;2;0;4;21.0;15.0;21.0;17.0;1020.0;1020.0;11.6;0.0;11.4;0.0;20.5;22.0;1;2;0;Kendall/Bettenay;Sakurako/Murakami
15;7;4;34;1;1;0;4;21.0;15.0;21.0;17.0;1020.0;1020.0;11.6;0.0;11.4;0.0;20.5;16.0;0;2;0;Sakurako/Murakami;Kendall/Bettenay
18;4;4;33;2;2;0;2;18.0;21.0;14.0;21.0;1080.0;960.0;11.6;0.0;11.4;0.0;20.5;30.0;0;0;2;Stevens/Laird;J. J. Zeng/Wang X. X.
29;4;2;41;5;5;0;4;18.0;21.0;14.0;21.0;1080.0;960.0;11.6;0.0;11.4;0.0;20.5;18.0;1;0;2;J. J. Zeng/Wang X. X.;Stevens/Laird
37;5;2;45;2;2;0;2;21.0;19.0;28.0;26.0;1080.0;1320.0;11.1;0.0;9.3;0.0;20.5;37.0;0;2;0;Harnett/Bélanger;Motomura/Sakai
29;2;2;49;3;3;0;2;21.0;19.0;28.0;26.0;1080.0;1320.0;11.1;0.0;9.3;0.0;20.5;29.0;1;2;0;Motomura/Sakai;Harnett/Bélanger
25;8;5;41;4;4;0;6;21.0;11.0;21.0;19.0;900.0;1080.0;15.3;0.0;8.3;0.0;28.4;25.0;1;2;0;Sliwka/Wachowicz;Radarong/Charanrutwadee
16;3;6;31;0;0;0;5;21.0;11.0;21.0;19.0;900.0;1080.0;15.3;0.0;8.3;0.0;28.4;16.0;0;2;0;Radarong/Charanrutwadee;Sliwka/Wachowicz
40;8;4;48;0;0;0;2;16.0;21.0;22.0;20.0;1020.0;1260.0;15.3;0.0;8.3;0.0;28.4;41.0;0;2;1;Dunn/Furlan;Motomura/Sakai
31;3;2;54;3;3;0;4;16.0;21.0;22.0;20.0;1020.0;1260.0;15.3;0.0;8.3;0.0;28.4;38.0;1;2;1;Motomura/Sakai;Dunn/Furlan
19;6;2;25;0;0;0;2;21.0;12.0;21.0;12.0;840.0;900.0;12.6;0.0;9.5;0.0;24.8;25.0;0;2;0;Sliwka/Wachowicz;Hughes/Cheng
24;2;2;41;4;4;0;2;21.0;12.0;21.0;12.0;840.0;900.0;12.6;0.0;9.5;0.0;24.8;19.0;1;2;0;Hughes/Cheng;Sliwka/Wachowicz
32;6;1;40;0;0;0;3;19.0;21.0;16.0;21.0;960.0;960.0;16.8;0.0;2.5;0.0;18.0;34.0;1;0;2;Johnson/Fleming;Ren/Non
24;4;3;37;0;0;0;1;19.0;21.0;16.0;21.0;960.0;960.0;16.8;0.0;2.5;0.0;18.0;25.0;0;0;2;Ren/Non;Johnson/Fleming
36;4;1;46;1;1;0;6;18.0;21.0;21.0;15.0;960.0;1020.0;16.8;0.0;2.5;0.0;18.0;36.0;0;2;1;Kotnik/Lovsin, T.;Stockman/Kraft
33;5;6;54;3;3;0;1;18.0;21.0;21.0;15.0;960.0;1020.0;16.8;0.0;2.5;0.0;18.0;34.0;1;2;1;Stockman/Kraft;Kotnik/Lovsin, T.
17;0;4;32;1;1;0;3;17.0;21.0;14.0;21.0;1080.0;1080.0;15.6;0.0;5.3;0.0;23.0;28.0;0;0;2;Kendall/Bettenay;J. J. Zeng/Wang X. X.
26;4;3;41;5;5;0;4;17.0;21.0;14.0;21.0;1080.0;1080.0;15.6;0.0;5.3;0.0;23.0;20.0;1;0;2;J. J. Zeng/Wang X. X.;Kendall/Bettenay
28;1;3;43;3;3;0;1;18.0;21.0;21.0;23.0;1140.0;1380.0;17.5;0.0;4.4;0.0;14.8;33.0;1;0;2;Zhu Lingdi/Wang;Zeimann/Polley
32;4;1;40;1;1;0;3;18.0;21.0;21.0;23.0;1140.0;1380.0;17.5;0.0;4.4;0.0;14.8;30.0;0;0;2;Zeimann/Polley;Zhu Lingdi/Wang
31;2;2;40;2;2;0;3;21.0;15.0;21.0;16.0;1020.0;1020.0;15.6;0.0;5.3;0.0;23.0;24.0;1;2;0;X. Y. Xia/M.M. Lin;Akiko/Yurika
24;3;3;33;1;1;0;2;21.0;15.0;21.0;16.0;1020.0;1020.0;15.6;0.0;5.3;0.0;23.0;32.0;0;2;0;Akiko/Yurika;X. Y. Xia/M.M. Lin
26;3;1;36;3;3;0;2;18.0;21.0;17.0;21.0;1080.0;1140.0;17.5;0.0;4.4;0.0;14.8;26.0;0;0;2;Stevens/Laird;Yuan Lvwen/J. Dong
24;5;2;41;7;7;0;1;18.0;21.0;17.0;21.0;1080.0;1140.0;17.5;0.0;4.4;0.0;14.8;24.0;1;0;2;Yuan Lvwen/J. Dong;Stevens/Laird
27;2;4;41;3;3;0;1;21.0;13.0;21.0;13.0;900.0;900.0;12.6;0.0;9.5;0.0;24.8;19.0;1;2;0;Grozer/Slukova;Motomura/Sakai
19;5;1;27;0;0;0;4;21.0;13.0;21.0;13.0;900.0;900.0;12.6;0.0;9.5;0.0;24.8;27.0;0;2;0;Motomura/Sakai;Grozer/Slukova
15;3;0;21;1;1;0;3;21.0;10.0;21.0;10.0;780.0;840.0;26.5;0.0;20.2;0.0;45.0;23.0;0;2;0;Johnson/Fleming;Hughes/Cheng
23;2;3;41;3;3;0;0;21.0;10.0;21.0;10.0;780.0;840.0;26.5;0.0;20.2;0.0;45.0;16.0;1;2;0;Hughes/Cheng;Johnson/Fleming
21;6;1;30;2;2;0;3;21.0;17.0;21.0;12.0;1080.0;1020.0;26.6;0.0;20.7;0.0;44.6;21.0;0;2;0;J. J. Zeng/Wang X. X.;Stockman/Kraft
25;3;3;41;4;4;0;1;21.0;17.0;21.0;12.0;1080.0;1020.0;26.6;0.0;20.7;0.0;44.6;25.0;1;2;0;Stockman/Kraft;J. J. Zeng/Wang X. X.
47;10;2;75;9;9;0;2;14.0;21.0;19.0;21.0;900.0;1200.0;26.5;0.0;20.2;0.0;45.0;27.0;0;0;2;X. Y. Xia/M.M. Lin;Zhu Lingdi/Wang
33;5;2;54;8;8;0;4;20.0;22.0;21.0;16.0;1200.0;1140.0;26.6;0.0;20.7;0.0;44.6;30.0;1;2;1;Yuan Lvwen/J. Dong;Grozer/Slukova
30;6;4;45;2;2;0;2;20.0;22.0;21.0;16.0;1200.0;1140.0;26.6;0.0;20.7;0.0;44.6;34.0;0;2;1;Grozer/Slukova;Yuan Lvwen/J. Dong
