Gender_x;Type;TournamentNo;SpikeFault;SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;SpikeTotal;@LocalDate;@LocalTime;FederationCode_y;FirstName;LastName;FirstName2;LastName2;@TeamAName;@TeamBName;NoPlayer1_team;NoPlayer2_team;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@PointsTeamASet3;@PointsTeamBSet3;@DurationSet1;@DurationSet2;@DurationSet3;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;TeamDesignation;TeamNameFull
1;52;6353;7;22;5;3;35;0;0;0;8;48;2022-10-29;18:00:00;CHN;Jinjin;Zeng;Xinxin;Wang;Naraphornrapat/Worapeerachayakorn;J. J. Zeng/Wang X. X.;151567.0;146053.0;21.0;14.0;23.0;21.0;;;1020.0;1380.0;;29.0;0.0;10.9;0.0;19.1;24.0;0;B;J. J. Zeng/Wang X. X.
1;52;6353;8;23;1;5;41;4;4;0;0;40;2022-10-29;19:00:00;USA;Julia;Scoles;Katie;Horton;Horton/Scoles;Helland-Hansen/Olimstad;142091.0;151442.0;21.0;13.0;21.0;15.0;;;960.0;960.0;;28.4;0.0;9.1;0.0;15.1;24.0;1;A;Horton/Scoles
1;52;6353;8;19;5;0;29;0;0;0;5;46;2022-10-29;19:00:00;NOR;Emilie;Olimstad;Sunniva;Helland-Hansen;Horton/Scoles;Helland-Hansen/Olimstad;168577.0;182816.0;21.0;13.0;21.0;15.0;;;960.0;960.0;;28.4;0.0;9.1;0.0;15.1;19.0;0;B;Helland-Hansen/Olimstad
1;52;6353;10;15;4;0;24;0;0;0;3;43;2022-10-29;19:00:00;GER;Anna-Lena;Grüne;Sarah;Schulz;Grüne/Schulz;Schneider/Sude;125057.0;105040.0;11.0;21.0;12.0;21.0;;;900.0;900.0;;28.4;0.0;9.1;0.0;15.1;13.0;0;A;Grüne/Schulz
1;52;6353;4;20;4;3;41;0;0;0;0;38;2022-10-29;19:00:00;GER;Isabel;Schneider;Julia;Sude;Grüne/Schulz;Schneider/Sude;125057.0;105040.0;11.0;21.0;12.0;21.0;;;900.0;900.0;;28.4;0.0;9.1;0.0;15.1;13.0;1;B;Schneider/Sude
1;52;6353;6;25;4;3;40;6;6;0;0;51;2022-10-30;09:00:00;USA;Madelyne;Anderson;Molly;Shaw;Shaw/Anderson;Naraphornrapat/Worapeerachayakorn;170643.0;170672.0;21.0;13.0;21.0;17.0;;;1080.0;1200.0;;29.4;0.0;13.1;0.0;23.0;20.0;1;A;Shaw/Anderson
1;52;6353;9;20;4;0;32;2;2;0;3;47;2022-10-30;09:00:00;THA;Taravadee;Naraphornrapat;Worapeerachayakorn;Kongphopsarutawadee;Shaw/Anderson;Naraphornrapat/Worapeerachayakorn;138962.0;150542.0;21.0;13.0;21.0;17.0;;;1080.0;1200.0;;29.4;0.0;13.1;0.0;23.0;26.0;0;B;Naraphornrapat/Worapeerachayakorn
1;52;6353;12;36;3;2;50;2;2;0;2;71;2022-10-30;10:00:00;USA;Julia;Scoles;Katie;Horton;Horton/Scoles;Schneider/Sude;168577.0;182816.0;21.0;18.0;15.0;21.0;13.0;15.0;1200.0;1080.0;960.0;31.6;0.0;12.0;0.0;24.5;37.0;0;A;Horton/Scoles
1;52;6353;9;36;2;2;53;1;1;0;2;68;2022-10-30;10:00:00;GER;Julia;Sude;Isabel;Schneider;Horton/Scoles;Schneider/Sude;125057.0;105040.0;21.0;18.0;15.0;21.0;13.0;15.0;1200.0;1080.0;960.0;31.6;0.0;12.0;0.0;24.5;36.0;1;B;Schneider/Sude
1;52;6353;2;29;4;3;42;3;3;0;0;40;2022-10-30;17:00:00;THA;Taravadee;Naraphornrapat;Worapeerachayakorn;Kongphopsarutawadee;Naraphornrapat/Worapeerachayakorn;Horton/Scoles;168577.0;182816.0;21.0;10.0;21.0;18.0;;;840.0;1140.0;;29.3;0.0;16.1;0.0;26.3;31.0;1;A;Naraphornrapat/Worapeerachayakorn
1;52;6353;6;21;2;0;28;1;1;0;3;39;2022-10-30;17:00:00;USA;Katie;Horton;Julia;Scoles;Naraphornrapat/Worapeerachayakorn;Horton/Scoles;138962.0;150542.0;21.0;10.0;21.0;18.0;;;840.0;1140.0;;29.3;0.0;16.1;0.0;26.3;22.0;0;B;Horton/Scoles
1;52;6353;8;23;3;1;32;1;1;0;3;49;2022-10-30;18:00:00;USA;Madelyne;Anderson;Molly;Shaw;Shaw/Anderson;Schneider/Sude;125057.0;105040.0;17.0;21.0;14.0;21.0;;;1140.0;1080.0;;29.0;0.0;12.4;0.0;23.0;24.0;0;A;Shaw/Anderson
1;52;6353;2;27;4;3;41;3;3;0;1;46;2022-10-30;18:00:00;GER;Julia;Sude;Isabel;Schneider;Shaw/Anderson;Schneider/Sude;170643.0;170672.0;17.0;21.0;14.0;21.0;;;1140.0;1080.0;;29.0;0.0;12.4;0.0;23.0;28.0;1;B;Schneider/Sude
0;52;6354;6;39;8;2;56;3;3;0;2;55;2022-10-28;10:30:00;SWE;Jonatan;Hellvig;David;Åhman;Åhman/Hellvig;Henning/Winter;160555.0;166274.0;21.0;13.0;19.0;21.0;15.0;7.0;1020.0;1200.0;900.0;31.1;0.0;8.6;0.0;18.4;25.0;1;A;Åhman/Hellvig
0;52;6354;10;25;5;2;42;1;1;0;2;55;2022-10-28;10:30:00;GER;Sven;Winter;Paul;Henning;Åhman/Hellvig;Henning/Winter;152347.0;147930.0;21.0;13.0;19.0;21.0;15.0;7.0;1020.0;1200.0;900.0;31.1;0.0;8.6;0.0;18.4;39.0;0;B;Henning/Winter
0;52;6354;7;25;3;2;41;2;2;0;3;40;2022-10-28;10:30:00;AUS;Mark;Nicolaidis;Izac;Carracher;Carracher/Nicolaidis;Virgen/Sarabia;168642.0;155530.0;21.0;14.0;21.0;19.0;;;960.0;1200.0;;31.1;0.0;8.6;0.0;18.4;20.0;1;A;Carracher/Nicolaidis
0;52;6354;10;19;3;3;34;3;3;0;2;38;2022-10-28;10:30:00;MEX;Miguel;Sarabia Delgado;Juan Ramón;Virgen Pulido ;Carracher/Nicolaidis;Virgen/Sarabia;104509.0;157373.0;21.0;14.0;21.0;19.0;;;960.0;1200.0;;31.1;0.0;8.6;0.0;18.4;27.0;0;B;Virgen/Sarabia
0;52;6354;3;24;4;4;49;7;7;0;1;51;2022-10-28;10:30:00;ITA;Alex;Ranghieri;Marco;Viscovich;Viscovich/Ranghieri;Huerta P./Huerta A.;144315.0;145947.0;28.0;26.0;21.0;14.0;;;1740.0;1200.0;;31.1;0.0;8.6;0.0;18.4;25.0;1;A;Viscovich/Ranghieri
0;52;6354;17;32;3;1;40;2;2;0;4;67;2022-10-28;10:30:00;ESP;Javier;Huerta Pastor;Alejandro;Huerta Pastor;Viscovich/Ranghieri;Huerta P./Huerta A.;169575.0;132141.0;28.0;26.0;21.0;14.0;;;1740.0;1200.0;;31.1;0.0;8.6;0.0;18.4;32.0;0;B;Huerta P./Huerta A.
0;52;6354;7;30;2;4;54;10;17;0;0;51;2022-10-28;10:30:00;ARG;Tomas;Capogrosso;Nicolás;Capogrosso N.;Capogrosso T./Capogrosso N.;Mermer/Urlu;146272.0;144384.0;21.0;12.0;18.0;21.0;15.0;11.0;960.0;1320.0;840.0;31.1;0.0;8.6;0.0;18.4;27.0;1;A;Capogrosso T./Capogrosso N.
0;52;6354;14;34;6;0;44;2;6;0;3;61;2022-10-28;10:30:00;TUR;Safa;Urlu;Hasan Huseyin;Mermer;Capogrosso T./Capogrosso N.;Mermer/Urlu;174855.0;145990.0;21.0;12.0;18.0;21.0;15.0;11.0;960.0;1320.0;840.0;31.1;0.0;8.6;0.0;18.4;28.0;0;B;Mermer/Urlu
0;52;6354;14;28;3;1;54;8;8;0;4;73;2022-10-28;11:20:00;FRA;Arnaud;Gauthier-Rat;Youssef;Krou;Krou/Gauthier-Rat;Heidrich/Dillier;119795.0;146455.0;25.0;23.0;17.0;21.0;12.0;15.0;1560.0;1260.0;1020.0;32.2;0.0;13.4;0.0;25.6;38.0;0;A;Krou/Gauthier-Rat
0;52;6354;18;33;5;4;59;7;7;0;1;70;2022-10-28;11:20:00;SUI;Leo;Dillier;Adrian;Heidrich;Krou/Gauthier-Rat;Heidrich/Dillier;143640.0;169352.0;25.0;23.0;17.0;21.0;12.0;15.0;1560.0;1260.0;1020.0;32.2;0.0;13.4;0.0;25.6;30.0;1;B;Heidrich/Dillier
0;52;6354;9;23;1;0;37;2;2;0;2;50;2022-10-28;11:20:00;USA;Evan;Cory;Logan ;Webber;Webber/Cory;Métral/Haussener;139349.0;143686.0;19.0;21.0;17.0;21.0;;;1140.0;1080.0;;32.2;0.0;13.4;0.0;25.6;24.0;0;A;Webber/Cory
0;52;6354;7;28;5;2;41;0;0;0;0;59;2022-10-28;11:20:00;SUI;Yves;Haussener;Quentin;Métral;Webber/Cory;Métral/Haussener;162451.0;187577.0;19.0;21.0;17.0;21.0;;;1140.0;1080.0;;32.2;0.0;13.4;0.0;25.6;30.0;1;B;Métral/Haussener
0;52;6354;11;14;0;1;28;2;2;0;4;39;2022-10-28;11:20:00;USA;Miles;Partain;Andrew;Benesh;Benesh/Partain;Evandro/Vinicius;133285.0;147010.0;14.0;21.0;13.0;21.0;;;1080.0;1020.0;;32.2;0.0;13.4;0.0;25.6;15.0;0;A;Benesh/Partain
0;52;6354;3;27;8;4;41;5;5;0;1;38;2022-10-28;11:20:00;BRA;Evandro;Gonçalves Oliveira Júnior;Vinicius;Rezende Costa Freitas;Benesh/Partain;Evandro/Vinicius;147719.0;162243.0;14.0;21.0;13.0;21.0;;;1080.0;1020.0;;32.2;0.0;13.4;0.0;25.6;27.0;1;B;Evandro/Vinicius
0;52;6354;7;26;4;2;36;4;8;0;4;44;2022-10-28;11:20:00;USA;Chase;Budinger;Troy;Field;Budinger/Field;Schubert/Hodges;142151.0;142130.0;18.0;21.0;17.0;21.0;;;1140.0;1020.0;;32.2;0.0;13.4;0.0;25.6;24.0;0;A;Budinger/Field
0;52;6354;4;25;2;4;41;2;5;0;2;34;2022-10-28;11:20:00;AUS;Thomas;Hodges;Zachery;Schubert;Budinger/Field;Schubert/Hodges;167494.0;166409.0;18.0;21.0;17.0;21.0;;;1140.0;1020.0;;32.2;0.0;13.4;0.0;25.6;23.0;1;B;Schubert/Hodges
0;52;6354;6;21;0;3;42;7;7;0;1;33;2022-10-28;15:00:00;BRA;Arthur;Diego Mariano Lanci;Pedro;Solberg;Pedro Solberg/Arthur Lanci;Windisch/Dal Corso;104073.0;145393.0;21.0;19.0;21.0;13.0;;;1260.0;900.0;;31.5;0.0;17.8;0.0;29.2;25.0;1;A;Pedro Solberg/Arthur Lanci
0;52;6354;12;25;5;1;32;2;2;0;3;46;2022-10-28;15:00:00;ITA;Jakob;Windisch;Gianluca;Dal Corso;Pedro Solberg/Arthur Lanci;Windisch/Dal Corso;153808.0;169579.0;21.0;19.0;21.0;13.0;;;1260.0;900.0;;31.5;0.0;17.8;0.0;29.2;22.0;0;B;Windisch/Dal Corso
0;52;6354;5;20;6;2;41;2;2;0;0;36;2022-10-28;15:00:00;ITA;Adrian Ignacio;Carambula Raurich;Enrico;Rossi;Carambula/Rossi;Benzi/Bonifazi;160606.0;151252.0;21.0;12.0;21.0;18.0;;;960.0;1320.0;;31.5;0.0;17.8;0.0;29.2;23.0;1;A;Carambula/Rossi
0;52;6354;8;19;9;0;31;1;1;0;2;45;2022-10-28;15:00:00;ITA;Davide;Benzi;Carlo;Bonifazi;Carambula/Rossi;Benzi/Bonifazi;160606.0;151252.0;21.0;12.0;21.0;18.0;;;960.0;1320.0;;31.5;0.0;17.8;0.0;29.2;23.0;0;B;Benzi/Bonifazi
0;52;6354;8;12;7;0;24;1;1;0;4;43;2022-10-28;15:00:00;UAE;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;Amer/Abduljalil;Crabb/Lotman;196536.0;195184.0;13.0;21.0;9.0;21.0;;;780.0;780.0;;31.5;0.0;17.8;0.0;29.2;23.0;0;A;Amer/Abduljalil
0;52;6354;6;17;3;4;40;2;2;0;0;30;2022-10-28;15:00:00;USA;Paul;Lotman;Taylor;Crabb;Amer/Abduljalil;Crabb/Lotman;124881.0;116065.0;13.0;21.0;9.0;21.0;;;780.0;780.0;;31.5;0.0;17.8;0.0;29.2;13.0;1;B;Crabb/Lotman
0;52;6354;7;22;11;0;37;3;3;0;1;45;2022-10-28;15:00:00;GER;Lukas;Pfretzschner L.;Robin;Sowa;Sowa/Pfretzschner, L.;Pedrosa/Campos;153264.0;157761.0;19.0;21.0;17.0;21.0;;;1320.0;1200.0;;31.5;0.0;17.8;0.0;29.2;23.0;0;A;Sowa/Pfretzschner, L.
0;52;6354;5;23;7;1;41;3;3;0;0;39;2022-10-28;15:00:00;POR;Joao;Pedrosa;Hugo;Campos;Sowa/Pfretzschner, L.;Pedrosa/Campos;153921.0;164474.0;19.0;21.0;17.0;21.0;;;1320.0;1200.0;;31.5;0.0;17.8;0.0;29.2;24.0;1;B;Pedrosa/Campos
0;52;6354;4;28;3;0;41;8;8;0;0;40;2022-10-28;19:00:00;SWE;David;Åhman;Jonatan;Hellvig;Åhman/Hellvig;Carracher/Nicolaidis;160555.0;166274.0;21.0;17.0;21.0;16.0;;;900.0;960.0;;28.9;0.0;9.2;0.0;16.2;26.0;1;A;Åhman/Hellvig
0;52;6354;10;24;4;0;34;1;1;0;0;46;2022-10-28;19:00:00;AUS;Mark;Nicolaidis;Izac;Carracher;Åhman/Hellvig;Carracher/Nicolaidis;168642.0;155530.0;21.0;17.0;21.0;16.0;;;900.0;960.0;;28.9;0.0;9.2;0.0;16.2;28.0;0;B;Carracher/Nicolaidis
0;52;6354;16;32;7;0;45;2;2;0;0;60;2022-10-28;20:00:00;GER;Sven;Winter;Paul;Henning;Henning/Winter;Virgen/Sarabia;104509.0;157373.0;13.0;21.0;21.0;19.0;11.0;15.0;960.0;1200.0;840.0;28.0;0.0;8.2;0.0;11.9;33.0;0;A;Henning/Winter
0;52;6354;7;31;5;0;55;8;8;0;0;56;2022-10-28;20:00:00;MEX;Miguel;Sarabia Delgado;Juan Ramón;Virgen Pulido ;Henning/Winter;Virgen/Sarabia;152347.0;147930.0;13.0;21.0;21.0;19.0;11.0;15.0;960.0;1200.0;840.0;28.0;0.0;8.2;0.0;11.9;32.0;1;B;Virgen/Sarabia
0;52;6354;10;30;5;4;54;8;8;0;1;62;2022-10-28;19:00:00;ITA;Marco;Viscovich;Alex;Ranghieri;Viscovich/Ranghieri;Capogrosso T./Capogrosso N.;174855.0;145990.0;16.0;21.0;23.0;21.0;15.0;12.0;960.0;1320.0;720.0;28.9;0.0;9.2;0.0;16.2;34.0;1;A;Viscovich/Ranghieri
0;52;6354;15;38;1;1;54;4;4;0;4;65;2022-10-28;19:00:00;ARG;Tomas;Capogrosso;Nicolás;Capogrosso N.;Viscovich/Ranghieri;Capogrosso T./Capogrosso N.;169575.0;132141.0;16.0;21.0;23.0;21.0;15.0;12.0;960.0;1320.0;720.0;28.9;0.0;9.2;0.0;16.2;38.0;0;B;Capogrosso T./Capogrosso N.
0;52;6354;13;34;6;5;54;4;4;0;0;57;2022-10-28;20:00:00;ESP;Javier;Huerta Pastor;Alejandro;Huerta Pastor;Huerta P./Huerta A.;Mermer/Urlu;144315.0;145947.0;21.0;19.0;18.0;21.0;15.0;13.0;1200.0;1140.0;900.0;28.0;0.0;8.2;0.0;11.9;34.0;1;A;Huerta P./Huerta A.
0;52;6354;7;33;6;0;53;8;8;0;5;54;2022-10-28;20:00:00;TUR;Safa;Urlu;Hasan Huseyin;Mermer;Huerta P./Huerta A.;Mermer/Urlu;146272.0;144384.0;21.0;19.0;18.0;21.0;15.0;13.0;1200.0;1140.0;900.0;28.0;0.0;8.2;0.0;11.9;36.0;0;B;Mermer/Urlu
0;52;6354;16;36;11;3;51;3;3;0;0;71;2022-10-28;19:00:00;SUI;Leo;Dillier;Adrian;Heidrich;Heidrich/Dillier;Métral/Haussener;139349.0;143686.0;21.0;19.0;16.0;21.0;15.0;11.0;1140.0;960.0;780.0;28.9;0.0;9.2;0.0;16.2;36.0;1;A;Heidrich/Dillier
0;52;6354;9;23;4;0;52;0;0;0;3;57;2022-10-28;19:00:00;SUI;Yves;Haussener;Quentin;Métral;Heidrich/Dillier;Métral/Haussener;139349.0;143686.0;21.0;19.0;16.0;21.0;15.0;11.0;1140.0;960.0;780.0;28.9;0.0;9.2;0.0;16.2;36.0;0;B;Métral/Haussener
0;52;6354;2;37;2;3;51;4;4;0;2;55;2022-10-28;21:00:00;FRA;Arnaud;Gauthier-Rat;Youssef;Krou;Krou/Gauthier-Rat;Webber/Cory;162451.0;187577.0;15.0;21.0;21.0;14.0;15.0;8.0;960.0;960.0;600.0;27.0;0.0;6.8;0.0;10.1;38.0;1;A;Krou/Gauthier-Rat
0;52;6354;9;36;1;2;43;1;1;0;3;70;2022-10-28;21:00:00;USA;Logan ;Webber;Evan;Cory;Krou/Gauthier-Rat;Webber/Cory;119795.0;146455.0;15.0;21.0;21.0;14.0;15.0;8.0;960.0;960.0;600.0;27.0;0.0;6.8;0.0;10.1;37.0;0;B;Webber/Cory
0;52;6354;13;33;8;8;57;3;3;0;4;55;2022-10-28;19:00:00;BRA;Evandro;Gonçalves Oliveira Júnior;Vinicius;Rezende Costa Freitas;Evandro/Vinicius;Schubert/Hodges;142151.0;142130.0;20.0;22.0;22.0;20.0;13.0;15.0;1200.0;1260.0;780.0;28.9;0.0;9.2;0.0;16.2;34.0;0;A;Evandro/Vinicius
0;52;6354;7;32;6;4;55;4;4;0;8;48;2022-10-28;19:00:00;AUS;Zachery;Schubert;Thomas;Hodges;Evandro/Vinicius;Schubert/Hodges;133285.0;147010.0;20.0;22.0;22.0;20.0;13.0;15.0;1200.0;1260.0;780.0;28.9;0.0;9.2;0.0;16.2;32.0;1;B;Schubert/Hodges
0;52;6354;9;35;2;1;56;5;5;0;1;69;2022-10-28;21:00:00;USA;Miles;Partain;Andrew;Benesh;Benesh/Partain;Budinger/Field;167494.0;166409.0;19.0;21.0;21.0;17.0;17.0;15.0;1140.0;1140.0;1020.0;27.0;0.0;6.8;0.0;10.1;36.0;1;A;Benesh/Partain
0;52;6354;14;39;6;1;54;3;3;0;1;81;2022-10-28;21:00:00;USA;Chase;Budinger;Troy;Field;Benesh/Partain;Budinger/Field;167494.0;166409.0;19.0;21.0;21.0;17.0;17.0;15.0;1140.0;1140.0;1020.0;27.0;0.0;6.8;0.0;10.1;36.0;0;B;Budinger/Field
0;52;6354;8;39;4;2;54;5;5;0;2;61;2022-10-28;20:00:00;BRA;Arthur;Diego Mariano Lanci;Pedro;Solberg;Pedro Solberg/Arthur Lanci;Carambula/Rossi;104073.0;145393.0;19.0;21.0;21.0;18.0;15.0;8.0;1200.0;1200.0;720.0;28.0;0.0;8.2;0.0;11.9;33.0;1;A;Pedro Solberg/Arthur Lanci
0;52;6354;11;30;1;2;48;1;1;0;2;60;2022-10-28;20:00:00;ITA;Enrico;Rossi;Adrian Ignacio;Carambula Raurich;Pedro Solberg/Arthur Lanci;Carambula/Rossi;150379.0;144114.0;19.0;21.0;21.0;18.0;15.0;8.0;1200.0;1200.0;720.0;28.0;0.0;8.2;0.0;11.9;41.0;0;B;Carambula/Rossi
0;52;6354;11;35;5;1;49;2;2;0;2;69;2022-10-28;21:00:00;ITA;Jakob;Windisch;Gianluca;Dal Corso;Windisch/Dal Corso;Benzi/Bonifazi;153808.0;169579.0;14.0;21.0;21.0;17.0;13.0;15.0;1020.0;1140.0;840.0;27.0;0.0;6.8;0.0;10.1;35.0;0;A;Windisch/Dal Corso
0;52;6354;5;35;6;2;52;4;4;0;1;69;2022-10-28;21:00:00;ITA;Davide;Benzi;Carlo;Bonifazi;Windisch/Dal Corso;Benzi/Bonifazi;153808.0;169579.0;14.0;21.0;21.0;17.0;13.0;15.0;1020.0;1140.0;840.0;27.0;0.0;6.8;0.0;10.1;35.0;1;B;Benzi/Bonifazi
0;52;6354;5;22;2;1;41;5;5;0;2;46;2022-10-28;20:00:00;USA;Paul;Lotman;Taylor;Crabb;Crabb/Lotman;Pedrosa/Campos;124881.0;116065.0;21.0;16.0;21.0;17.0;;;1020.0;1140.0;;28.0;0.0;8.2;0.0;11.9;24.0;1;A;Crabb/Lotman
0;52;6354;13;24;5;2;34;1;1;0;1;50;2022-10-28;20:00:00;POR;Hugo;Campos;Joao;Pedrosa;Crabb/Lotman;Pedrosa/Campos;153921.0;164474.0;21.0;16.0;21.0;17.0;;;1020.0;1140.0;;28.0;0.0;8.2;0.0;11.9;23.0;0;B;Pedrosa/Campos
0;52;6354;11;17;0;0;25;2;2;0;4;42;2022-10-28;21:00:00;UAE;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;Amer/Abduljalil;Sowa/Pfretzschner, L.;153264.0;157761.0;13.0;21.0;11.0;21.0;;;840.0;900.0;;27.0;0.0;6.8;0.0;10.1;17.0;0;A;Amer/Abduljalil
0;52;6354;5;26;2;4;41;6;6;0;0;37;2022-10-28;21:00:00;GER;Lukas;Pfretzschner L.;Robin;Sowa;Amer/Abduljalil;Sowa/Pfretzschner, L.;196536.0;195184.0;13.0;21.0;11.0;21.0;;;840.0;900.0;;27.0;0.0;6.8;0.0;10.1;27.0;1;B;Sowa/Pfretzschner, L.
0;52;6354;12;20;2;0;28;1;2;0;1;49;2022-10-29;10:00:00;MEX;Miguel;Sarabia Delgado;Juan Ramón;Virgen Pulido ;Virgen/Sarabia;Benesh/Partain;147719.0;162243.0;16.0;21.0;11.0;21.0;;;1140.0;960.0;;30.9;0.0;4.7;0.0;13.7;13.0;0;A;Virgen/Sarabia
0;52;6354;5;26;2;1;41;3;10;0;0;44;2022-10-29;10:00:00;USA;Miles;Partain;Andrew;Benesh;Virgen/Sarabia;Benesh/Partain;104509.0;157373.0;16.0;21.0;11.0;21.0;;;1140.0;960.0;;30.9;0.0;4.7;0.0;13.7;26.0;1;B;Benesh/Partain
0;52;6354;8;16;4;1;30;3;3;0;2;38;2022-10-29;10:00:00;ITA;Davide;Benzi;Carlo;Bonifazi;Benzi/Bonifazi;Huerta P./Huerta A.;144315.0;145947.0;17.0;21.0;12.0;21.0;;;1080.0;900.0;;30.9;0.0;4.7;0.0;13.7;16.0;0;A;Benzi/Bonifazi
0;52;6354;7;27;5;2;41;4;4;0;1;39;2022-10-29;10:00:00;ESP;Alejandro;Huerta Pastor;Javier;Huerta Pastor;Benzi/Bonifazi;Huerta P./Huerta A.;160606.0;151252.0;17.0;21.0;12.0;21.0;;;1080.0;900.0;;30.9;0.0;4.7;0.0;13.7;28.0;1;B;Huerta P./Huerta A.
0;52;6354;3;28;4;0;41;7;7;0;1;40;2022-10-29;16:00:00;SWE;Jonatan;Hellvig;David;Åhman;Åhman/Hellvig;Huerta P./Huerta A.;160555.0;166274.0;21.0;18.0;21.0;18.0;;;960.0;1260.0;;30.3;0.0;15.0;0.0;27.4;28.0;1;A;Åhman/Hellvig
0;52;6354;11;26;3;1;37;0;0;0;0;50;2022-10-29;16:00:00;ESP;Alejandro;Huerta Pastor;Javier;Huerta Pastor;Åhman/Hellvig;Huerta P./Huerta A.;144315.0;145947.0;21.0;18.0;21.0;18.0;;;960.0;1260.0;;30.3;0.0;15.0;0.0;27.4;28.0;0;B;Huerta P./Huerta A.
0;52;6354;9;24;2;1;35;3;3;0;5;48;2022-10-29;16:00:00;POR;Joao;Pedrosa;Hugo;Campos;Pedrosa/Campos;Carambula/Rossi;150379.0;144114.0;21.0;23.0;12.0;21.0;;;1320.0;1080.0;;30.3;0.0;15.0;0.0;27.4;24.0;0;A;Pedrosa/Campos
0;52;6354;8;27;0;5;42;6;6;0;1;54;2022-10-29;16:00:00;ITA;Enrico;Rossi;Adrian Ignacio;Carambula Raurich;Pedrosa/Campos;Carambula/Rossi;153921.0;164474.0;21.0;23.0;12.0;21.0;;;1320.0;1080.0;;30.3;0.0;15.0;0.0;27.4;28.0;1;B;Carambula/Rossi
0;52;6354;6;26;4;0;40;2;2;0;5;57;2022-10-29;16:00:00;SUI;Yves;Haussener;Quentin;Métral;Métral/Haussener;Schubert/Hodges;142151.0;142130.0;20.0;22.0;19.0;21.0;;;1260.0;1260.0;;30.3;0.0;15.0;0.0;27.4;26.0;0;A;Métral/Haussener
0;52;6354;8;28;5;5;42;0;0;0;0;61;2022-10-29;16:00:00;AUS;Zachery;Schubert;Thomas;Hodges;Métral/Haussener;Schubert/Hodges;139349.0;143686.0;20.0;22.0;19.0;21.0;;;1260.0;1260.0;;30.3;0.0;15.0;0.0;27.4;28.0;1;B;Schubert/Hodges
0;52;6354;6;25;5;0;53;9;9;0;4;49;2022-10-29;16:00:00;GER;Robin;Sowa;Lukas;Pfretzschner L.;Sowa/Pfretzschner, L.;Heidrich/Dillier;143640.0;169352.0;21.0;17.0;19.0;21.0;12.0;15.0;1260.0;1200.0;780.0;30.3;0.0;15.0;0.0;27.4;27.0;0;A;Sowa/Pfretzschner, L.
0;52;6354;18;35;7;4;52;5;5;0;0;68;2022-10-29;16:00:00;SUI;Leo;Dillier;Adrian;Heidrich;Sowa/Pfretzschner, L.;Heidrich/Dillier;153264.0;157761.0;21.0;17.0;19.0;21.0;12.0;15.0;1260.0;1200.0;780.0;30.3;0.0;15.0;0.0;27.4;38.0;1;B;Heidrich/Dillier
0;52;6354;6;28;2;2;42;7;7;0;0;48;2022-10-29;17:00:00;USA;Taylor;Crabb;Paul;Lotman;Crabb/Lotman;Krou/Gauthier-Rat;119795.0;146455.0;21.0;19.0;22.0;20.0;;;1140.0;1200.0;;29.6;0.0;13.2;0.0;23.8;28.0;1;A;Crabb/Lotman
0;52;6354;10;30;3;0;40;2;2;0;2;57;2022-10-29;17:00:00;FRA;Arnaud;Gauthier-Rat;Youssef;Krou;Crabb/Lotman;Krou/Gauthier-Rat;124881.0;116065.0;21.0;19.0;22.0;20.0;;;1140.0;1200.0;;29.6;0.0;13.2;0.0;23.8;31.0;0;B;Krou/Gauthier-Rat
0;52;6354;2;27;1;1;41;0;0;0;1;37;2022-10-29;17:00:00;BRA;Arthur;Diego Mariano Lanci;Pedro;Solberg;Pedro Solberg/Arthur Lanci;Evandro/Vinicius;133285.0;147010.0;21.0;14.0;21.0;18.0;;;1080.0;1140.0;;29.6;0.0;13.2;0.0;23.8;28.0;1;A;Pedro Solberg/Arthur Lanci
0;52;6354;7;28;6;1;33;1;1;0;1;48;2022-10-29;17:00:00;BRA;Evandro;Gonçalves Oliveira Júnior;Vinicius;Rezende Costa Freitas;Pedro Solberg/Arthur Lanci;Evandro/Vinicius;133285.0;147010.0;21.0;14.0;21.0;18.0;;;1080.0;1140.0;;29.6;0.0;13.2;0.0;23.8;28.0;0;B;Evandro/Vinicius
0;52;6354;9;35;5;2;54;3;3;0;3;56;2022-10-29;17:00:00;ARG;Tomas;Capogrosso;Nicolás;Capogrosso N.;Capogrosso T./Capogrosso N.;Carracher/Nicolaidis;168642.0;155530.0;19.0;21.0;21.0;15.0;15.0;11.0;1140.0;960.0;660.0;29.6;0.0;13.2;0.0;23.8;36.0;1;A;Capogrosso T./Capogrosso N.
0;52;6354;12;29;5;3;48;5;5;0;2;62;2022-10-29;17:00:00;AUS;Mark;Nicolaidis;Izac;Carracher;Capogrosso T./Capogrosso N.;Carracher/Nicolaidis;174855.0;145990.0;19.0;21.0;21.0;15.0;15.0;11.0;1140.0;960.0;660.0;29.6;0.0;13.2;0.0;23.8;30.0;0;B;Carracher/Nicolaidis
